# time [BJD], relative flux, relative flux error
2.459145950841416605e+06,9.425696956723141895e-01,1.489389622385815619e-02
2.459145957786019426e+06,9.929321123957727258e-01,1.491169353197886391e-02
2.459145964730622247e+06,9.939330003709365702e-01,1.491698006672085609e-02
2.459145971675225068e+06,1.028667803133453518e+00,1.493361133212457552e-02
2.459145978619827889e+06,9.317503368500348326e-01,1.489658767171568067e-02
2.459145985564430244e+06,9.969403864404458027e-01,1.493768641986925952e-02
2.459145992509032600e+06,1.047305534126534265e+00,1.495830319318381535e-02
2.459145999453635421e+06,9.499327979905025643e-01,1.489075983853699672e-02
2.459146006398237310e+06,1.018420558415676913e+00,1.494634475244467978e-02
2.459146013342839666e+06,9.401232737907181392e-01,1.490465642233186096e-02
2.459146020287441555e+06,9.977978459428453739e-01,1.491283532322712491e-02
2.459146027232043445e+06,9.739475956630908593e-01,1.489528598116130614e-02
2.459146034176645335e+06,9.785240728084749762e-01,1.494219755908030196e-02
2.459146041121247225e+06,1.070940458665460948e+00,1.494996103029930939e-02
2.459146048065848649e+06,1.037614105276649878e+00,1.492872356061426820e-02
2.459146055010450538e+06,1.037675794582605393e+00,1.493314625873849201e-02
2.459146061955051962e+06,9.398132835968335819e-01,1.488585747916840347e-02
2.459146068899652921e+06,8.956518889312591325e-01,1.489805807199124851e-02
2.459146075844254345e+06,9.783435607481726359e-01,1.491613612883208907e-02
2.459146082788855303e+06,9.610495035795337815e-01,1.490272652629902154e-02
2.459146089733456727e+06,9.786065970308875928e-01,1.493208560811471776e-02
2.459146096678057685e+06,1.043292229676034300e+00,1.495844470854743036e-02
2.459146103622658178e+06,9.442700437155925330e-01,1.489971470128273814e-02
2.459146110567259137e+06,1.051107499772086395e+00,1.495950129111127923e-02
2.459146117511859629e+06,9.676451838855034682e-01,1.492219777872207109e-02
2.459146124456460588e+06,9.406942029291216478e-01,1.493936014297195421e-02
2.459146131401060615e+06,1.013770241536371852e+00,1.493815195372114567e-02
2.459146138345661107e+06,1.032763007891392970e+00,1.492956760826749489e-02
2.459146145290261135e+06,1.034010313144335225e+00,1.493772824088680957e-02
2.459146152234861627e+06,9.714014748262141952e-01,1.493059607264774456e-02
2.459146159179461654e+06,9.455097933371517938e-01,1.491298047117905513e-02
2.459146166124061681e+06,1.029498229479018256e+00,1.494306296175719820e-02
2.459146173068661243e+06,9.934926790056306523e-01,1.492608464492737111e-02
2.459146180013261270e+06,9.922459221536328311e-01,1.491830679309297768e-02
2.459146186957860831e+06,1.010342492335868592e+00,1.493113522714944151e-02
2.459146193902460393e+06,1.006763550575464627e+00,1.493535039443569593e-02
2.459146200847059954e+06,1.012917463528818729e+00,1.494057611361092851e-02
2.459146207791659050e+06,1.000448318706439910e+00,1.492357498937311316e-02
2.459146214736258611e+06,9.769932201151925177e-01,1.493380926646244687e-02
2.459146221680857707e+06,9.751590991719946144e-01,1.493359338339037695e-02
2.459146228625456803e+06,9.310835790368917619e-01,1.490738399924439184e-02
2.459146235570055898e+06,1.001248394249549811e+00,1.493148330412844178e-02
2.459146242514654528e+06,9.640155132938200699e-01,1.492133861221504008e-02
2.459146249459253158e+06,9.826673089507802494e-01,1.495194577955025021e-02
2.459146256403852254e+06,9.837594073646277471e-01,1.493259513424306101e-02
2.459146263348450419e+06,1.069884235973298958e+00,1.496685505834111606e-02
2.459146270293049049e+06,9.582270708882246746e-01,1.494141570245364516e-02
2.459146277237647213e+06,9.707796776325794408e-01,1.492377316244026045e-02
2.459146284182245843e+06,1.027474668082966058e+00,1.495687320500933143e-02
2.459146291126844008e+06,1.006588787812140673e+00,1.494274246156042721e-02
2.459146298071442172e+06,9.839966375802707832e-01,1.492783961907898083e-02
2.459146305016039871e+06,1.003013438809686964e+00,1.494554767882235596e-02
2.459146311960638035e+06,9.786868559962500491e-01,1.493471042364822622e-02
2.459146318905235734e+06,1.000806585532167725e+00,1.493862314649692900e-02
2.459146325849833433e+06,9.901785499379500699e-01,1.494409736927784955e-02
2.459146332794431131e+06,9.596687199812995450e-01,1.490935441801461217e-02
2.459146339739028364e+06,9.392137920508663029e-01,1.489819755443955868e-02
2.459146346683626063e+06,9.641202672019275610e-01,1.490321100982236469e-02
2.459146353628223296e+06,1.011447799426424821e+00,1.492136203662223527e-02
2.459146360572820529e+06,9.913820981618396422e-01,1.491342043987804733e-02
2.459146367517417762e+06,1.005200503031843162e+00,1.493463642790790642e-02
2.459146374462014996e+06,9.122250994113295652e-01,1.488318840615656183e-02
2.459146381406611763e+06,9.775336564241040582e-01,1.493461650142184280e-02
2.459146388351208530e+06,9.428899640006201954e-01,1.492783003134095197e-02
2.459146395295805298e+06,9.778204119715939724e-01,1.491584793903829968e-02
2.459146402240402065e+06,1.018667377298470900e+00,1.492280340385878680e-02
2.459146409184998833e+06,9.401128046290277984e-01,1.490887935602990162e-02
2.459146416129595134e+06,9.671272784062433514e-01,1.491167148257416947e-02
2.459146423074191436e+06,9.755066146050591636e-01,1.491151120054771614e-02
2.459146430018787738e+06,9.954971138574334466e-01,1.492733055849906031e-02
2.459146436963384040e+06,9.485240211260990151e-01,1.490575040948397857e-02
2.459146443907980341e+06,9.842605405921537320e-01,1.494964164260751890e-02
2.459146450852576178e+06,9.611828339025006995e-01,1.490382640024325543e-02
2.459146457797172014e+06,1.018421686384979319e+00,1.494877306170791682e-02
2.459146464741767850e+06,9.483925588904712489e-01,1.492850614494447420e-02
2.459146471686363686e+06,1.003703721485098566e+00,1.493815413891607519e-02
2.459146478630959522e+06,1.009700661446632619e+00,1.494975241846322606e-02
2.459146485575554892e+06,9.826904444478168354e-01,1.491621275320047929e-02
2.459146492520150263e+06,1.027202524625776991e+00,1.495771777014205835e-02
2.459146499464745633e+06,1.045230696867797349e+00,1.496302031481798987e-02
2.459146506409341004e+06,1.003223693002909700e+00,1.492485289553381264e-02
2.459146513353936374e+06,9.811999189831628332e-01,1.491833628889449766e-02
2.459146520298531279e+06,9.507882220609559232e-01,1.490190538903299854e-02
2.459146527243126649e+06,9.757244296664393524e-01,1.491464410494341107e-02
2.459146534187721089e+06,1.084513875537834293e+00,1.496366962884417180e-02
2.459146541132315993e+06,9.867622170124422665e-01,1.492435130984020621e-02
2.459146548076910898e+06,9.567683934184042505e-01,1.490567379730303905e-02
2.459146555021505337e+06,9.845967563194368832e-01,1.492405972588979092e-02
2.459146561966099776e+06,1.084632345229540995e+00,1.495591463771586520e-02
2.459146568910694681e+06,9.648037402545537322e-01,1.490618974370183647e-02
2.459146575855289120e+06,1.047810139441826438e+00,1.494739865739817646e-02
2.459146582799883094e+06,1.006024970174294708e+00,1.491056504115221247e-02
2.459146589744477533e+06,9.450880654173474671e-01,1.488521328261355539e-02
2.459146596689071506e+06,1.017909972294539056e+00,1.493181094293353182e-02
2.459146603633665480e+06,9.987927768209652335e-01,1.491340057879670528e-02
2.459146610578259453e+06,1.019434659246630126e+00,1.492883608311920685e-02
2.459146617522852961e+06,1.017205153469194823e+00,1.492704922037936532e-02
2.459146624467446934e+06,1.020562653781953211e+00,1.492037573141693531e-02
2.459146631412040442e+06,9.821145904288225426e-01,1.491075139751982248e-02
2.459146638356633950e+06,1.019464416872115864e+00,1.492858985547010700e-02
2.459146645301227458e+06,9.971600251956506122e-01,1.492426337682223846e-02
2.459146652245820966e+06,1.032596314267778759e+00,1.493013860960162864e-02
2.459146659190414008e+06,1.039265617919005846e+00,1.494212461814274466e-02
2.459146666135007516e+06,1.016729881555950232e+00,1.492703742613840645e-02
2.459146673079600558e+06,1.011400548138565059e+00,1.493555373514362378e-02
2.459146680024193600e+06,1.020719130032054389e+00,1.494022453508876691e-02
2.459146686968786642e+06,9.558772444346593788e-01,1.489673152833695044e-02
2.459146693913379218e+06,9.831193579651806846e-01,1.490729008161919243e-02
2.459146700857972261e+06,1.045765844518155463e+00,1.490685741957965306e-02
2.459146707802564837e+06,9.797372948411204874e-01,1.489759844292782957e-02
2.459146714747157414e+06,9.941048061857183926e-01,1.489364574198588642e-02
2.459146721691749990e+06,9.748963633466131151e-01,1.489964990365735473e-02
2.459146728636342101e+06,1.009549762396163342e+00,1.491129874978693384e-02
2.459146735580934677e+06,1.018861335913875399e+00,1.491331533249886168e-02
2.459146742525526788e+06,9.252637451326408691e-01,1.490886587884616109e-02
2.459146749470118899e+06,1.046648351147204892e+00,1.492195940640411549e-02
2.459146756414711010e+06,9.628705159060843011e-01,1.491351095835823440e-02
2.459146763359303121e+06,9.758291691442076976e-01,1.490825376485134177e-02
2.459146770303894766e+06,1.005407537367011050e+00,1.491230302686141242e-02
2.459146777248486411e+06,9.756803613645234075e-01,1.491110789985836994e-02
2.459146784193078522e+06,9.620099080883893761e-01,1.489239400251623699e-02
2.459146791137669701e+06,9.456868579499828620e-01,1.489484133166689775e-02
2.459146798082261346e+06,9.945704270003642433e-01,1.491927086211334262e-02
2.459146805026852526e+06,1.052765916490260745e+00,1.492805420257692361e-02
2.459146811971444171e+06,1.006414906532969722e+00,1.492122945511404480e-02
2.459146818916035350e+06,9.602155617017944511e-01,1.489337108674102308e-02
2.459146825860626530e+06,1.010819812958317465e+00,1.490775967740108100e-02
2.459146832805217709e+06,1.002551348307411772e+00,1.491321842779759488e-02
2.459146839749808889e+06,9.942090421804885558e-01,1.492285184687400408e-02
2.459146846694399603e+06,1.008663341626198973e+00,1.492980556440795005e-02
2.459146853638990317e+06,9.285589940652259067e-01,1.488685656936690471e-02
2.459146860583581030e+06,9.174000418868821782e-01,1.486132326819929704e-02
2.459146867528171744e+06,9.678324629843146898e-01,1.489072614909481979e-02
2.459146874472762458e+06,9.963940502246925179e-01,1.491076896286844082e-02
2.459146881417353172e+06,1.017840703275577630e+00,1.489871292080288678e-02
2.459146888361943420e+06,1.028969698523738874e+00,1.493503452614127446e-02
2.459146895306533668e+06,9.747192658031486046e-01,1.489276326123516701e-02
2.459146902251123916e+06,1.067155818058321382e+00,1.494835671934135329e-02
2.459146909195714165e+06,1.003928859251864036e+00,1.490852574640183677e-02
2.459146916140303947e+06,1.003663470916238865e+00,1.491912946079443358e-02
2.459146923084894195e+06,1.016531948589852741e+00,1.490005720072258219e-02
2.459146930029483978e+06,9.559135220559084045e-01,1.489322713539712947e-02
2.459146936974073760e+06,9.601637166248924160e-01,1.488193249346864491e-02
2.459146943918663543e+06,9.950202612722489626e-01,1.493452841257290366e-02
2.459146950863252860e+06,1.041918500149738414e+00,1.495325808204003154e-02
2.459146957807842642e+06,9.547699448794252364e-01,1.487050625736746449e-02
2.459146964752431959e+06,9.922864129093668106e-01,1.489148960770241004e-02
2.459146971697021276e+06,9.700884421480321373e-01,1.491753965627605656e-02
2.459146978641610593e+06,9.888690446682841806e-01,1.489337656532579816e-02
2.459146985586199909e+06,9.545146107092910004e-01,1.488411269673085152e-02
2.459146992530789226e+06,9.656596063173059630e-01,1.488682695424631448e-02
2.459146999475378077e+06,9.889074559762512928e-01,1.490823150883473225e-02
2.459147006419966929e+06,1.033732881175337681e+00,1.493555593322980386e-02
2.459147013364555780e+06,1.056776518752709171e+00,1.493946361973534816e-02
2.459147020309144631e+06,1.006555167152138885e+00,1.489560850548031848e-02
2.459147027253733482e+06,9.895261502233336781e-01,1.491749794628350299e-02
2.459147034198321868e+06,1.004644220324264037e+00,1.490049083571706387e-02
2.459147041142910719e+06,1.022150561721198336e+00,1.492771853971538304e-02
2.459147048087498639e+06,9.156544456711922519e-01,1.487372468390512313e-02
2.459147055032087490e+06,1.028536780390662653e+00,1.493104436851980937e-02
2.459147061976675410e+06,1.029257165977514266e+00,1.493057307519030617e-02
2.459147068921263795e+06,1.001187985535393121e+00,1.490815380838603904e-02
2.459147075865852181e+06,9.730939734470441804e-01,1.490512208196811961e-02
2.459147082810440101e+06,9.717704885034141871e-01,1.490173456801192550e-02
2.459147089755028021e+06,1.023170783071319478e+00,1.491957609546150886e-02
2.459147096699615475e+06,9.984850766374199216e-01,1.489385326315627138e-02
2.459147103644203395e+06,9.389741703098563042e-01,1.487660609167575781e-02
2.459147110588791315e+06,9.701875043845749058e-01,1.490758833842297827e-02
2.459147117533378769e+06,9.891830297697066232e-01,1.491110440488811056e-02
2.459147124477966223e+06,9.753549634786962130e-01,1.489031218549088410e-02
2.459147131422553677e+06,9.239493316873689244e-01,1.488022066388204265e-02
2.459147138367141131e+06,9.553630249299611688e-01,1.487874344604272168e-02
2.459147145311728586e+06,9.853654941003978651e-01,1.492089648412999250e-02
2.459147152256315574e+06,1.029663615323439085e+00,1.490469756716931299e-02
2.459147159200902563e+06,9.842507454835386360e-01,1.490785829428005645e-02
2.459147166145489551e+06,9.943323242831905162e-01,1.490908931447218304e-02
2.459147173090076540e+06,9.852138442360039994e-01,1.492223065563689534e-02
2.459147180034663528e+06,1.037945826371433178e+00,1.492740518521042115e-02
2.459147186979250517e+06,9.424128037752821374e-01,1.487489133257558112e-02
2.459147193923837040e+06,1.016445105872026966e+00,1.490881807808659525e-02
2.459147200868423562e+06,9.971015611761215869e-01,1.490525507837848693e-02
2.459147207813010085e+06,9.778965480960729595e-01,1.487885554928861619e-02
2.459147214757596608e+06,1.027433164991243819e+00,1.492542719797428953e-02
