# time [BJD], relative flux, relative flux error
2.458441597230908927e+06,1.039329173554807140e+00,6.923828526423253873e-03
2.458441618064195383e+06,1.023830156792887802e+00,6.921007705941245418e-03
2.458441638897480909e+06,1.047084572656111767e+00,6.932188941130555150e-03
2.458441659730765969e+06,1.027387633010759860e+00,6.921816950142203537e-03
2.458441680564050563e+06,1.019855651522324713e+00,6.921060234323618381e-03
2.458441701397334225e+06,1.041341214107788682e+00,6.930028313200151981e-03
2.458441722230616957e+06,1.025771700043841772e+00,6.919776260662463714e-03
2.458441743063899688e+06,1.027315487903507352e+00,6.925229118100651414e-03
2.458441763897181023e+06,1.039554902819258775e+00,6.916718159728714281e-03
2.458441784730462357e+06,1.042751013892082357e+00,6.928056340220245350e-03
2.458441805563742761e+06,1.025784079425481998e+00,6.914000382263332106e-03
2.458441826397022698e+06,1.037135895489835757e+00,6.922297189186459900e-03
2.458441847230301704e+06,1.031705724856415429e+00,6.922704380994087851e-03
2.458441868063580710e+06,1.039409700138024473e+00,6.931016724181224449e-03
2.458441888896858320e+06,1.021996338903910839e+00,6.926512056649863740e-03
2.458441909730135463e+06,1.036843175896020153e+00,6.929151873685289627e-03
2.458441930563412141e+06,1.047245656290672677e+00,6.931332826960342336e-03
2.458441951396687888e+06,1.048543151977448851e+00,6.932521304631864521e-03
2.458441972229963634e+06,1.038356176446192825e+00,6.931982954701626509e-03
2.458441993063238449e+06,1.039023767380827579e+00,6.927468340046771117e-03
2.458442013896512333e+06,1.023209618076107441e+00,6.921139890069439790e-03
2.458442034729785752e+06,1.046471889658213916e+00,6.930156567023958852e-03
2.458442055563058704e+06,1.017073470299708404e+00,6.917842518033913077e-03
2.458442076396330725e+06,1.033178574742855238e+00,6.922749191681774363e-03
2.458442097229602281e+06,1.027489937420394739e+00,6.923408565630635898e-03
2.458442118062872905e+06,1.030047158363678106e+00,6.911083099324847982e-03
2.458442138896143064e+06,1.044891951211739389e+00,6.926943652183600170e-03
2.458442159729412757e+06,1.040060687697307751e+00,6.931815361720440084e-03
2.458442180562681984e+06,1.029399969898334044e+00,6.916160185404905160e-03
2.458442201395950280e+06,1.030670878006263669e+00,6.919979070045850778e-03
2.458442222229218110e+06,1.026129440541709847e+00,6.919251948619191406e-03
2.458442243062485009e+06,1.021711602586454992e+00,6.918613273500234286e-03
2.458442263895751443e+06,1.018046985695295170e+00,6.914254700483873049e-03
2.458442284729017410e+06,1.033024560120891167e+00,6.917832083892978996e-03
2.458442305562282447e+06,1.028074110828468335e+00,6.922442556163002809e-03
2.458442326395547017e+06,1.026901594800897044e+00,6.915508079880293250e-03
2.458442347228811122e+06,1.027881172950339650e+00,6.927290049650270017e-03
2.458442368062074296e+06,1.036945812125968702e+00,6.929490133971242909e-03
2.458442388895337004e+06,1.021694835406198543e+00,6.920880761820507633e-03
2.458442409728598781e+06,1.026229427149635054e+00,6.923911287768367770e-03
2.458442430561860558e+06,1.038881798516674948e+00,6.927930096456114475e-03
2.458442451395120937e+06,1.026173754141343375e+00,6.921158104443898146e-03
2.458442472228381317e+06,1.035237222485846376e+00,6.931550988656657274e-03
2.458442493061640766e+06,1.019944780742924717e+00,6.916757319656081926e-03
2.458442513894899748e+06,1.030657609919236606e+00,6.924429434632495099e-03
2.458442534728157800e+06,1.034562194265837842e+00,6.930281104618946260e-03
2.458442555561415851e+06,1.032250042148028069e+00,6.926488852317102922e-03
2.458442576394672506e+06,1.044805257687186462e+00,6.934102656160024032e-03
2.458442597227929160e+06,1.017632270548972651e+00,6.929979179780030446e-03
2.458442618061184883e+06,1.028215233202372625e+00,6.935037729623351986e-03
2.458442638894439675e+06,1.013071552994307956e+00,6.925223717322449152e-03
2.458442659727694467e+06,1.038901557239401141e+00,6.942752067729991705e-03
2.458442680560948327e+06,1.020387084192228677e+00,6.931161685817428808e-03
2.458442701394201722e+06,1.020109197043872262e+00,6.929989857510242615e-03
2.458442722227454185e+06,1.011724191412193052e+00,6.924639684136564034e-03
2.458442743060706183e+06,1.019516919516366027e+00,6.927883921389422356e-03
2.458442763893957715e+06,1.037784942060281379e+00,6.934279196349186700e-03
2.458442784727208316e+06,1.026934963904214237e+00,6.925120249328910703e-03
2.458442805560458917e+06,1.014975047659206320e+00,6.916415781195030948e-03
2.458442826393708121e+06,1.020794328934803818e+00,6.918545553980783025e-03
2.458442847226957325e+06,1.026959808200119006e+00,6.917007165156972490e-03
2.458442868060205597e+06,1.011774055513045667e+00,6.911910532049152407e-03
2.458442888893452939e+06,1.029137331576048142e+00,6.921733198124458038e-03
2.458442909726700280e+06,1.037310287783907770e+00,6.926088844225815506e-03
2.458442930559946690e+06,1.005895613225026963e+00,6.908576858795781490e-03
2.458442951393192634e+06,1.005848633633664502e+00,6.904183833619552228e-03
2.458442972226437647e+06,1.037633623857500575e+00,6.914892553587466406e-03
2.458442993059682660e+06,1.026322295193171863e+00,6.913892249772183446e-03
