# time [BJD], relative flux, relative flux error
2.458410930319725536e+06,8.688887204671590370e-01,1.334502657050698135e-02,9.461871437857600764e-01,1.853726384991909171e-02,-5.384443535858843832e-01,-3.067171223061655905e+00,1.012041376320748309e+00,8.551697187923676651e-04
2.458410951153553091e+06,8.826454242583064991e-01,1.336437978530139424e-02,9.668148706735831821e-01,1.856625391960832483e-02,5.716422605503170828e-01,-3.068636134750448274e+00,1.010603279632048102e+00,8.548244452747956728e-04
2.458411013655036222e+06,8.921705478262269562e-01,1.335594768140012725e-02,9.050347439911843317e-01,1.851811039084260910e-02,-4.011772071580894661e+00,-3.067411910196581992e+00,1.010377456641153193e+00,8.546233211067554361e-04
2.458411034488863777e+06,8.717669023657063088e-01,1.334244577197831599e-02,9.044457508258566536e-01,1.852074246132232732e-02,-3.433583617090512519e+00,-3.066143302615900623e+00,1.011194965945953594e+00,8.546940863823263403e-04
2.458411055322690867e+06,8.880822212584251751e-01,1.333950719795414484e-02,9.152173134768674112e-01,1.850832704241944099e-02,-1.396573549277394077e+00,-3.064616655833843240e+00,1.008924337718448250e+00,8.537216051501966569e-04
2.458411076156517491e+06,8.694536197140040334e-01,1.333926986187431232e-02,9.128861418719708132e-01,1.852493708072207312e-02,-1.134922723924991494e+00,-3.068456467265151755e+00,1.010590031440715020e+00,8.543604946373566534e-04
2.458411096990344115e+06,8.672768070723617662e-01,1.334744072916678112e-02,9.261305531431786031e-01,1.852362312471158429e-02,7.907474649604671890e-02,-3.065396446839457223e+00,1.010722880747046970e+00,8.546550796996044011e-04
2.458411117824170273e+06,8.858864526775299675e-01,1.335090033590164219e-02,9.274579994904644797e-01,1.851942001607981975e-02,-2.165955949166940009e-01,-3.065524171431733613e+00,1.010249494361615152e+00,8.543661004694991061e-04
2.458411138657996431e+06,8.425940025309244241e-01,1.332557675306984477e-02,9.512895556680693865e-01,1.853285410490529764e-02,1.764059353969279487e+00,-3.066704218047755059e+00,1.010800309435219591e+00,8.544891032744540357e-04
2.458411159491821658e+06,8.916514544485009131e-01,1.335118129278196897e-02,8.837963107488995274e-01,1.850109672105115441e-02,-7.155534092852125383e+00,-3.067940732415452398e+00,1.010596365394250462e+00,8.545039500008647050e-04
2.458411180325646885e+06,8.864278170728272510e-01,1.334223478716785143e-02,9.123949381559539606e-01,1.850278689440000221e-02,-4.087008968576618884e+00,-3.063369257749598784e+00,1.008409664128348648e+00,8.538184346986284418e-04
