# time [BJD], relative flux, relative flux error
2.459088639569591265e+06,9.917991278859711324e-01,7.419015025153263311e-03
2.459088646514063701e+06,9.755165077898517723e-01,7.407569223786259621e-03
2.459088653458536137e+06,9.965839172141228719e-01,7.411145489018074357e-03
2.459088660403008107e+06,1.000526260883304097e+00,7.424812734354281629e-03
2.459088667347480077e+06,1.005267002643611463e+00,7.426711886147543268e-03
2.459088674291951582e+06,1.005155476215494392e+00,7.424375761719063244e-03
2.459088681236423086e+06,1.001460670187875213e+00,7.417097173828611327e-03
2.459088688180894125e+06,9.610424561849090219e-01,7.397723864789009646e-03
2.459088695125365164e+06,1.002445262566634465e+00,7.413340209731550737e-03
2.459088702069835737e+06,9.920689720796695976e-01,7.417429152239090814e-03
2.459088709014306776e+06,9.809099014047840681e-01,7.419573285109811248e-03
2.459088715958776884e+06,1.018053995667922873e+00,7.412042038192935556e-03
2.459088722903246991e+06,1.028400361993572876e+00,7.432751077419350906e-03
2.459088729847716633e+06,9.937846457877376194e-01,7.410872011526088016e-03
2.459088736792186741e+06,9.998514896228475335e-01,7.419071075955757481e-03
2.459088743736655917e+06,9.673841872205437564e-01,7.408621382040433793e-03
2.459088750681125559e+06,9.935683531213174158e-01,7.420546170692679695e-03
2.459088757625594269e+06,1.007391574279550506e+00,7.421537119160557909e-03
2.459088764570063446e+06,1.014912436625867498e+00,7.428003634371431983e-03
2.459088771514532156e+06,9.878527277294355535e-01,7.418832740603278561e-03
2.459088778459000401e+06,9.782251222939828406e-01,7.414421580191336847e-03
2.459088785403468646e+06,9.950357370602919138e-01,7.411768124610513750e-03
2.459088792347936891e+06,9.928132114972045841e-01,7.408815240688519481e-03
2.459088799292404670e+06,1.006844030757749087e+00,7.428056081425504949e-03
2.459088806236872450e+06,1.020836197351886687e+00,7.430203695760130740e-03
2.459088813181340229e+06,1.006503987805233535e+00,7.417129036247693818e-03
2.459088820125807077e+06,1.022195990927182274e+00,7.434555574713912554e-03
2.459088827070274390e+06,9.764348708358097095e-01,7.416016295299828961e-03
2.459088834014741238e+06,9.805499342963109877e-01,7.417511374779488589e-03
2.459088840959208086e+06,1.000613853324969549e+00,7.422357333084908700e-03
2.459088847903674468e+06,9.830649574491544529e-01,7.417156864199019040e-03
2.459088854848140851e+06,1.016209113844039225e+00,7.423261858300407752e-03
2.459088861792607233e+06,1.028382027059694392e+00,7.427774390419224562e-03
2.459088868737073150e+06,9.899894258801762437e-01,7.417630819035412985e-03
2.459088875681539066e+06,1.032655197329998220e+00,7.441239019405479493e-03
2.459088882626004517e+06,9.626384135609573622e-01,7.396307742827563751e-03
2.459088889570470434e+06,9.880447854568953359e-01,7.416076082834170691e-03
2.459088896514935419e+06,1.003824641427501385e+00,7.418211662852936678e-03
2.459088903459400870e+06,9.914676814481763190e-01,7.414847491900174691e-03
2.459088910403865390e+06,9.884112530568409660e-01,7.420205685537801903e-03
2.459088917348330375e+06,9.945196338767131605e-01,7.396092383415642929e-03
2.459088924292794894e+06,9.851508700628848203e-01,7.400652200477321994e-03
2.459088931237259414e+06,1.009812556692901930e+00,7.421725937408949619e-03
2.459088938181723468e+06,1.026515711447770540e+00,7.429248037406786277e-03
2.459088945126187988e+06,9.857496184062273237e-01,7.414336885630143544e-03
2.459088952070652042e+06,1.027608671668340579e+00,7.424318100518150290e-03
2.459088959015115630e+06,1.004503659050676179e+00,7.429433306390534515e-03
2.459088965959579218e+06,1.007995801891015120e+00,7.410781000735987625e-03
2.459088972904042806e+06,1.012650033247443071e+00,7.420279969151153537e-03
2.459088979848505929e+06,9.810890710298859618e-01,7.410581435907018233e-03
2.459088986792969052e+06,9.827226680212146626e-01,7.412556261488634397e-03
2.459088993737432174e+06,9.927838599985681078e-01,7.418510444690349336e-03
2.459089000681894831e+06,9.965678464399997383e-01,7.414897670637105032e-03
2.459089007626357488e+06,1.013403904809769385e+00,7.422099424828073472e-03
2.459089014570820145e+06,9.845896610246616110e-01,7.406066881898797256e-03
2.459089021515282337e+06,1.014325939281204736e+00,7.422059036659512180e-03
2.459089028459744062e+06,9.997498834482718699e-01,7.416920144785729870e-03
2.459089035404206254e+06,9.843876747821005413e-01,7.416124496557724259e-03
2.459089042348668445e+06,9.773881783060331951e-01,7.403899458449153884e-03
2.459089049293130171e+06,9.934138047429854623e-01,7.407403351267215739e-03
2.459089056237591431e+06,9.983638478429796015e-01,7.416613595718888133e-03
2.459089063182052691e+06,9.940660855553044017e-01,7.409935105457549250e-03
2.459089070126513951e+06,1.000244740562605372e+00,7.407667513294543746e-03
2.459089077070975211e+06,9.764310577707352445e-01,7.403748695628404632e-03
2.459089084015436005e+06,1.005767486393040366e+00,7.422344018283770321e-03
2.459089090959896799e+06,1.027015287502011320e+00,7.428528476364590349e-03
2.459089097904357594e+06,9.965047749241711106e-01,7.408172690735217482e-03
2.459089104848817922e+06,1.014274550518310170e+00,7.430000456962382836e-03
2.459089111793278717e+06,9.990513994748168036e-01,7.417047688433665506e-03
2.459089118737738580e+06,9.922256168531951026e-01,7.414897380882892221e-03
2.459089125682198908e+06,9.897699183571849746e-01,7.411827603792459779e-03
2.459089132626658771e+06,9.980638308919480561e-01,7.424974143681724488e-03
2.459089139571118634e+06,9.837261709142485211e-01,7.416026051585399188e-03
2.459089146515578032e+06,1.010871881204333356e+00,7.420794218548619828e-03
2.459089153460037429e+06,9.869232885250395215e-01,7.410842419120941028e-03
2.459089160404496826e+06,1.000944922485904609e+00,7.422963500203900306e-03
2.459089167348956224e+06,9.884013683502527181e-01,7.411749189282672463e-03
2.459089174293415155e+06,9.966972374829039527e-01,7.416995523561472833e-03
2.459089181237874087e+06,9.757247522206350387e-01,7.397853071726349927e-03
2.459089188182333019e+06,9.686002609911577022e-01,7.402861927000304806e-03
2.459089195126791485e+06,9.800706293373836475e-01,7.418788899962085702e-03
2.459089202071250416e+06,9.832096272491871458e-01,7.407674422011773126e-03
2.459089209015708417e+06,1.008981861818174064e+00,7.427681828762622111e-03
2.459089215960166883e+06,1.002796810889696966e+00,7.417591363041826924e-03
2.459089222904624883e+06,9.706749963401762882e-01,7.409712019655458407e-03
2.459089229849082883e+06,1.022632622935360169e+00,7.432121429970376010e-03
2.459089236793540884e+06,9.980430551718346699e-01,7.421776750450815793e-03
2.459089243737998419e+06,9.759528314795180570e-01,7.422154054309766137e-03
2.459089250682455953e+06,9.855541377776334544e-01,7.412010576884510774e-03
2.459089257626913488e+06,9.930631191059717811e-01,7.413386558046633316e-03
2.459089264571371023e+06,9.805636585800119320e-01,7.418248664282836753e-03
2.459089271515828092e+06,9.857930931453690038e-01,7.408269550953396933e-03
2.459089278460285161e+06,9.990304992902394599e-01,7.420274232089355687e-03
2.459089285404742230e+06,1.010043280846983471e+00,7.415489513206340207e-03
2.459089292349199299e+06,9.918535287659435706e-01,7.414410914363805775e-03
2.459089299293655436e+06,1.026790097269866919e+00,7.431995311324739693e-03
2.459089306238112040e+06,1.013501270479202798e+00,7.429355773951547282e-03
2.459089313182568643e+06,1.024280688675480278e+00,7.421215497468546494e-03
2.459089320127025247e+06,1.005408576213006944e+00,7.407515472693104210e-03
2.459089327071480919e+06,9.821129621488843275e-01,7.405700842830921678e-03
2.459089334015937056e+06,1.014245226672317202e+00,7.412579957897235360e-03
2.459089340960393194e+06,1.005902580214757203e+00,7.417341385731386974e-03
2.459089347904849332e+06,1.006961609974762695e+00,7.416464980177922550e-03
2.459089354849304538e+06,9.955326575740957029e-01,7.426153200783193464e-03
2.459089361793760210e+06,9.863539973688482121e-01,7.417347398412802231e-03
2.459089368738215882e+06,9.761445797890185849e-01,7.417321988867150648e-03
2.459089375682671089e+06,1.014264296983962810e+00,7.413699440554300663e-03
2.459089382627126295e+06,1.007442456106571127e+00,7.429462356030893527e-03
2.459089389571581502e+06,1.006189682548912279e+00,7.418105331521959549e-03
2.459089396516036242e+06,9.905572310383884416e-01,7.427454082107045122e-03
2.459089403460491449e+06,9.982038144485000375e-01,7.420703799278370767e-03
2.459089410404946189e+06,9.983908358472464162e-01,7.428573406324531260e-03
2.459089417349400464e+06,1.008698214873834820e+00,7.425125792398496946e-03
2.459089424293855205e+06,1.009463876096503343e+00,7.426951306427604857e-03
2.459089431238309480e+06,1.013562641870844772e+00,7.423610483484408516e-03
2.459089438182763755e+06,9.908213005063009060e-01,7.411651147931110940e-03
2.459089445127218030e+06,1.020693314354319758e+00,7.432179203022531641e-03
2.459089452071671840e+06,1.023720720032068821e+00,7.431585014045367400e-03
2.459089459016126115e+06,1.029286182866505195e+00,7.434338619652616081e-03
2.459089465960579924e+06,9.812653951055269053e-01,7.419584911007781267e-03
2.459089472905033268e+06,1.005726839349127433e+00,7.424876957438802244e-03
2.459089479849487077e+06,9.961078075298638312e-01,7.430565971944804241e-03
2.459089486793940421e+06,1.019876946577301879e+00,7.433269316364798235e-03
2.459089493738393765e+06,9.902028196256696946e-01,7.411960423666832075e-03
2.459089500682847109e+06,9.773144545906907732e-01,7.412036220247096054e-03
2.459089507627299987e+06,1.025705720076498073e+00,7.434829384041769310e-03
2.459089514571753331e+06,9.666884232757135820e-01,7.408822061032171308e-03
2.459089521516206209e+06,1.013717601388606893e+00,7.426672522281593455e-03
2.459089528460659087e+06,9.975511543953692328e-01,7.427707061344607752e-03
2.459089535405111499e+06,1.006969821596035652e+00,7.431352601271339585e-03
2.459089542349564377e+06,9.661133049882358881e-01,7.422146361441161848e-03
2.459089549294016790e+06,9.818430067850038023e-01,7.422432042620213423e-03
2.459089556238469202e+06,9.963207371593136852e-01,7.423512009152429848e-03
2.459089563182921149e+06,9.955851220752883757e-01,7.419945738243024710e-03
2.459089570127373561e+06,1.021640975010439378e+00,7.433359052341787648e-03
2.459089577071825508e+06,9.994438689402487253e-01,7.431924120001835200e-03
2.459089584016277455e+06,1.009931519420664392e+00,7.435107951151142917e-03
2.459089590960729402e+06,9.982689902579946484e-01,7.423849513248111272e-03
2.459089597905180883e+06,9.986051550434593693e-01,7.419226882612687916e-03
2.459089604849632829e+06,1.004231696495974102e+00,7.426605735153814745e-03
2.459089611794084311e+06,9.793228560050583065e-01,7.422545152407089564e-03
2.459089618738535792e+06,1.012323693060763974e+00,7.426137293183724015e-03
2.459089625682986807e+06,1.009036544094281229e+00,7.431191401612279208e-03
2.459089632627437823e+06,9.990488842345450760e-01,7.431495113680864836e-03
2.459089639571889304e+06,1.029144955382994997e+00,7.434022738799622373e-03
2.459089646516340319e+06,9.995084275577094113e-01,7.433539459174410592e-03
2.459089653460790869e+06,1.004396131660609370e+00,7.425886102281203938e-03
2.459089660405241884e+06,9.837591565776757641e-01,7.414264931553703371e-03
2.459089667349692434e+06,9.835954410191944941e-01,7.416229179359832419e-03
2.459089674294142984e+06,1.010633934133478240e+00,7.427308446806567092e-03
2.459089681238593534e+06,9.712299995453645973e-01,7.422445986452881790e-03
2.459089688183043618e+06,9.924630321881895423e-01,7.419609723803370291e-03
2.459089695127494168e+06,1.017772934211314428e+00,7.426919621944735005e-03
2.459089702071944252e+06,9.907881083851807213e-01,7.416484809626327883e-03
2.459089709016394336e+06,9.915812244486660321e-01,7.417461439759276062e-03
2.459089715960844420e+06,9.986964128441593314e-01,7.418132425381897266e-03
2.459089722905294038e+06,1.015847089855008933e+00,7.426035679400476951e-03
2.459089729849744122e+06,9.870453676207029403e-01,7.420168197192418200e-03
2.459089736794193741e+06,9.919107947947258808e-01,7.429380140606165785e-03
2.459089743738642894e+06,1.005851971143678414e+00,7.423736689573003956e-03
2.459089750683092512e+06,1.012125503252053971e+00,7.426209131072508338e-03
2.459089757627542131e+06,9.963776192764005613e-01,7.421903506439611262e-03
2.459089764571991283e+06,1.024522882023612969e+00,7.432868257447231529e-03
2.459089771516440436e+06,1.002279545601128197e+00,7.437314260576593714e-03
2.459089778460889589e+06,1.022498088915755554e+00,7.427358857108296020e-03
2.459089785405338742e+06,9.933596697732124392e-01,7.423350983048421746e-03
2.459089792349787429e+06,1.001240821519431723e+00,7.409090595341671047e-03
2.459089799294236116e+06,9.800560760442351693e-01,7.422162444759418040e-03
2.459089806238684803e+06,1.025570449311085319e+00,7.425945927457813442e-03
2.459089813183133490e+06,9.990709253012677316e-01,7.423066784852445053e-03
2.459089820127582178e+06,9.700440462838302302e-01,7.403160022457193866e-03
2.459089827072030399e+06,9.943757089398300719e-01,7.435320659554640541e-03
2.459089834016478620e+06,9.853580187739472418e-01,7.406607060900841609e-03
2.459089840960926842e+06,1.014599749565559206e+00,7.430068486676071580e-03
2.459089847905375063e+06,9.740200677595798329e-01,7.405180281034300788e-03
2.459089854849823285e+06,1.009083745117592690e+00,7.426468247291808863e-03
2.459089861794271041e+06,9.890959375140796483e-01,7.421424919931692704e-03
2.459089868738718797e+06,1.041423602351388755e+00,7.432453826325691355e-03
2.459089875683166552e+06,9.991142598487864346e-01,7.410810843468357105e-03
2.459089882627614308e+06,9.927256645683691927e-01,7.422086120849187910e-03
2.459089889572061598e+06,9.930243490366452708e-01,7.426304005546043550e-03
2.459089896516508888e+06,9.761295283119739707e-01,7.416433981308509331e-03
2.459089903460956644e+06,9.737413414639046749e-01,7.418912192762400389e-03
2.459089910405403934e+06,9.945868898672516334e-01,7.420749769750787338e-03
2.459089917349851225e+06,9.900963734954383311e-01,7.418534998567166520e-03
2.459089924294298049e+06,1.016938886394006092e+00,7.435874408445728931e-03
2.459089931238744874e+06,9.970861834139961299e-01,7.426840032721804957e-03
2.459089938183192164e+06,1.004521836163428050e+00,7.423569466342709762e-03
2.459089945127638988e+06,9.970286176114229182e-01,7.419732911753561602e-03
2.459089952072085347e+06,1.048708146942468389e+00,7.436585521166828340e-03
2.459089959016532172e+06,9.866403324671734199e-01,7.418986426723666629e-03
2.459089965960978530e+06,1.007565655853870146e+00,7.430618120736060851e-03
2.459089972905425355e+06,1.018232271307072834e+00,7.424764570983559409e-03
2.459089979849871714e+06,9.948784576575435690e-01,7.423912854882953015e-03
2.459089986794317607e+06,9.888232132461973745e-01,7.426298583357553683e-03
2.459089993738763966e+06,1.003558506253094063e+00,7.424913687290592493e-03
2.459090000683209859e+06,9.973748429191368059e-01,7.424065721868302638e-03
2.459090007627656218e+06,1.002105255619750723e+00,7.437725734344480255e-03
2.459090014572101645e+06,9.925065513384478955e-01,7.421293411734695630e-03
2.459090021516547538e+06,1.007357877212009312e+00,7.422531837644565263e-03
2.459090028460993432e+06,1.007140866534857793e+00,7.419042356212713664e-03
2.459090035405439325e+06,9.920837729065067334e-01,7.411735830577745494e-03
2.459090042349884752e+06,1.026114426132667568e+00,7.426007645080311310e-03
2.459090049294330180e+06,9.706536173392303901e-01,7.425802598711009166e-03
2.459090056238775607e+06,9.941856278248318857e-01,7.425932709399213523e-03
2.459090063183221035e+06,9.978422690979640297e-01,7.415238593757993504e-03
2.459090070127665997e+06,9.825123746580209927e-01,7.426786453772518150e-03
2.459090077072110958e+06,9.910642333336956433e-01,7.417506809144160454e-03
2.459090084016555920e+06,1.019261085420652302e+00,7.440170371577807876e-03
2.459090090961001348e+06,1.008139183482291035e+00,7.422387877807133313e-03
2.459090097905445844e+06,1.000076209569064734e+00,7.425858920963525518e-03
2.459090104849890806e+06,9.775212983273714462e-01,7.417079437785230843e-03
2.459090111794335302e+06,9.843148615732993933e-01,7.413138159996043863e-03
2.459090118738779798e+06,1.022938429020965989e+00,7.439613957153422795e-03
2.459090125683224760e+06,1.021764326155262026e+00,7.430997702272120614e-03
2.459090132627668791e+06,9.825582026979657879e-01,7.417860001417006348e-03
2.459090139572113287e+06,1.027380745072379975e+00,7.433568523595002198e-03
2.459090146516557317e+06,9.960686402774429071e-01,7.424793755524313095e-03
2.459090153461001813e+06,1.035224906144897927e+00,7.443509433039274641e-03
2.459090160405445844e+06,1.006792727450717795e+00,7.433693820051745157e-03
2.459090167349889874e+06,1.010569558888880337e+00,7.432735837882836240e-03
2.459090174294333905e+06,1.018698395259056699e+00,7.442478414426036658e-03
2.459090181238777470e+06,9.793438763860273788e-01,7.417258949627780415e-03
2.459090188183221500e+06,9.964646270091005453e-01,7.438095371982469603e-03
2.459090195127665065e+06,1.038805969156936682e+00,7.434708707625315924e-03
2.459090202072108630e+06,9.808508129930543218e-01,7.413100023883031561e-03
2.459090209016552195e+06,1.003907413314725883e+00,7.420958310522961579e-03
2.459090215960995294e+06,1.000647861989176102e+00,7.433439701834831589e-03
2.459090222905438859e+06,1.021461118124229683e+00,7.442068633520777972e-03
2.459090229849881958e+06,1.012647128434337906e+00,7.425403917795724527e-03
2.459090236794325057e+06,9.932333531821114780e-01,7.428772378328395674e-03
2.459090243738768157e+06,1.023818047968183764e+00,7.436247050998540456e-03
2.459090250683211256e+06,1.002821184931157461e+00,7.427441665013166834e-03
2.459090257627653889e+06,1.001806506653782902e+00,7.436955184848539555e-03
2.459090264572096989e+06,9.864664679622726640e-01,7.401260019196824469e-03
2.459090271516539622e+06,9.702803247161710942e-01,7.410260955590507008e-03
2.459090278460982721e+06,9.896585731812171938e-01,7.436811572956422527e-03
2.459090285405424889e+06,9.852523071805171506e-01,7.416756671315838031e-03
2.459090292349867523e+06,1.014645841541771398e+00,7.427580628206014585e-03
2.459090299294310156e+06,1.000520484462391391e+00,7.420468355410432364e-03
2.459090306238752324e+06,9.847147133857784285e-01,7.420438911566664721e-03
2.459090313183194492e+06,1.020585981031753464e+00,7.439097451385332307e-03
2.459090320127636660e+06,9.784022545357116130e-01,7.413425456492542080e-03
2.459090327072078828e+06,1.023897819900983830e+00,7.430110124198916963e-03
2.459090334016520996e+06,9.936422409434151337e-01,7.432987832851402701e-03
2.459090340960962698e+06,9.884807249446173616e-01,7.414089934390652968e-03
2.459090347905404400e+06,1.019240928783664568e+00,7.436790446835158698e-03
2.459090354849846568e+06,9.923139970575499680e-01,7.423129851253000913e-03
2.459090361794288270e+06,9.921495373839879228e-01,7.430640201176994843e-03
2.459090368738729972e+06,9.828231262063081841e-01,7.423893919677066258e-03
2.459090375683171209e+06,1.013230705111555663e+00,7.446285873647532326e-03
2.459090382627612911e+06,1.012829606389796799e+00,7.441374709009121978e-03
2.459090389572054148e+06,1.008570129073537158e+00,7.434718505686985224e-03
2.459090396516495384e+06,9.845037799113002253e-01,7.427366247711063817e-03
2.459090403460936621e+06,9.779129336144531948e-01,7.420895262818427880e-03
2.459090410405377857e+06,9.957012117578398769e-01,7.421569500511584691e-03
2.459090417349819094e+06,9.907246629465377152e-01,7.423582954691916418e-03
2.459090424294259865e+06,9.854728411055182491e-01,7.412494317084322715e-03
2.459090431238700636e+06,9.821787706338345192e-01,7.437888598595053871e-03
2.459090438183141407e+06,9.960602846144280820e-01,7.431502230950854347e-03
2.459090445127582178e+06,9.836734897933252508e-01,7.420058293805474083e-03
2.459090452072022948e+06,9.871242810011683355e-01,7.415624933114331463e-03
2.459090459016463254e+06,1.006260348677688654e+00,7.436468043847016193e-03
2.459090465960904025e+06,9.892651696605591072e-01,7.433190837862554620e-03
2.459090472905344330e+06,9.970818418171900621e-01,7.430545571315801297e-03
2.459090479849785101e+06,1.012146823622469327e+00,7.425350966637885020e-03
2.459090486794225406e+06,9.861752064898975378e-01,7.418447146365339875e-03
2.459090493738665245e+06,1.004778255777276419e+00,7.433794465434032106e-03
2.459090500683105551e+06,9.740684769880352256e-01,7.425434253583803115e-03
2.459090507627545390e+06,1.003953631428942783e+00,7.425203073864876033e-03
2.459090514571985696e+06,1.014694892793177816e+00,7.430241192119443373e-03
2.459090521516425535e+06,1.014613713245716475e+00,7.430114917133308350e-03
2.459090528460865375e+06,9.914849889337290501e-01,7.429139084500799989e-03
2.459090535405305214e+06,1.004892223598571555e+00,7.441013727428839181e-03
2.459090542349744588e+06,9.995600879355643897e-01,7.414168248384123659e-03
2.459090549294183962e+06,9.851127091440791128e-01,7.407885298953996445e-03
2.459090556238623802e+06,9.958057449885218126e-01,7.416465685032592840e-03
2.459090563183063176e+06,1.005755942105432066e+00,7.435376835704612768e-03
2.459090570127502549e+06,9.989437210599384498e-01,7.425684282887717695e-03
2.459090577071941923e+06,9.989367547152665505e-01,7.438304642676339846e-03
2.459090584016380832e+06,9.875438603586267350e-01,7.428380183275335065e-03
2.459090590960820206e+06,9.862655002846555385e-01,7.413106166579064814e-03
2.459090597905259114e+06,9.840155098794532984e-01,7.409278890393780452e-03
2.459090604849698488e+06,1.008196356222189616e+00,7.439828041638851114e-03
2.459090611794136930e+06,1.011225934773417823e+00,7.422965331360414920e-03
2.459090618738575839e+06,1.040151075061321650e+00,7.441355992265941480e-03
2.459090625683014747e+06,1.003577037488614154e+00,7.434485969947996278e-03
2.459090632627453655e+06,1.014497382913051915e+00,7.439254349505151562e-03
2.459090639571891632e+06,9.878657038458918960e-01,7.422280598836288566e-03
2.459090646516330540e+06,1.000845720013448847e+00,7.428051672567295011e-03
2.459090653460768983e+06,9.898943158114916763e-01,7.426981977016277811e-03
2.459090660405207425e+06,9.797830289525026881e-01,7.418605665104214750e-03
2.459090667349645868e+06,9.753244516232454364e-01,7.417163459168515764e-03
2.459090674294083845e+06,9.822905627024528519e-01,7.425947738142313348e-03
2.459090681238521822e+06,1.002346662155814361e+00,7.427268715633949560e-03
2.459090688182960264e+06,9.944358975022405955e-01,7.432940732859059756e-03
2.459090695127398241e+06,9.883033286504353532e-01,7.422778522907546792e-03
2.459090702071835753e+06,9.998537422111813955e-01,7.415875099392186913e-03
2.459090709016273730e+06,9.833331959718908388e-01,7.418384333519768316e-03
2.459090715960711706e+06,1.021751378286263057e+00,7.444127109737772724e-03
2.459090722905149683e+06,9.600424187853107139e-01,7.409004971120462107e-03
2.459090729849586729e+06,9.606796945957378764e-01,7.406885273082476975e-03
2.459090736794024706e+06,9.751468362195996331e-01,7.421868899877013051e-03
2.459090743738462217e+06,9.684115076607809902e-01,7.413295301645256817e-03
2.459090750682899728e+06,9.996025464276290240e-01,7.428706050995779846e-03
2.459090757627336774e+06,1.009062574732658701e+00,7.430833846788820023e-03
2.459090764571774285e+06,9.895646623741068959e-01,7.427919556728300454e-03
2.459090771516211331e+06,9.880880557074198656e-01,7.417506334252173608e-03
2.459090778460648376e+06,9.850198432439543073e-01,7.408695358772486410e-03
2.459090785405085422e+06,1.016905399948558220e+00,7.438682650024227433e-03
2.459090792349522468e+06,1.004516678026901699e+00,7.435876007849591754e-03
2.459090799293959513e+06,1.001730983005719278e+00,7.430798469391769988e-03
2.459090806238396093e+06,1.014602884082045353e+00,7.432454335906395378e-03
2.459090813182833139e+06,1.007209704004418782e+00,7.443113579805517299e-03
2.459090820127269719e+06,9.810396054346280925e-01,7.422550029814869305e-03
2.459090827071706299e+06,9.802628042661737373e-01,7.405908927232115850e-03
2.459090834016142879e+06,9.906715476083273186e-01,7.426830932454759823e-03
2.459090840960579459e+06,1.010773302115300032e+00,7.433112064687122378e-03
2.459090847905015573e+06,9.936289521301218119e-01,7.422883238064046686e-03
2.459090854849452153e+06,1.005520941605704710e+00,7.451057440013524394e-03
2.459090861793888267e+06,1.033799934862951853e+00,7.440017577254036396e-03
2.459090868738324847e+06,9.753923515448322812e-01,7.417441030769998840e-03
2.459090875682760961e+06,1.011568393014213196e+00,7.425335194095900732e-03
2.459090882627196610e+06,9.910416189977087065e-01,7.427958814693155949e-03
2.459090889571632724e+06,1.007384135467860542e+00,7.433349862644509330e-03
2.459090896516068839e+06,1.009895147864801723e+00,7.451725969314849929e-03
2.459090903460504487e+06,1.021843847800245619e+00,7.435299221591019220e-03
2.459090910404940136e+06,9.867758426793091786e-01,7.420854211155886344e-03
2.459090917349375784e+06,1.017237070898629137e+00,7.435840560909226168e-03
2.459090924293811433e+06,9.562861518581323717e-01,7.400993309794439909e-03
2.459090931238247082e+06,9.746083584576420433e-01,7.421952736196713724e-03
